slice_id,image_type,image_path,image_filename,z_um,z_mm,relative_depth_percent,slice_zone,pore_fraction,resin_fraction,matrix_fraction,heterogeneity_index,anomaly_flag,anomaly_status,anomaly_score,anomaly_category
3,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0003_pore_mask.png,slice_0003_pore_mask.png,240.0,0.24,0.6912442396313364,bottom_0_25,0.033513182778952,0.2845700300367115,0.6739626209811992,0.2634876369292497,1,Anomalous,0.1808656145572199,high_porosity+resin_rich+resin_fragmented
3,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0003_resin_mask.png,slice_0003_resin_mask.png,240.0,0.24,0.6912442396313364,bottom_0_25,0.033513182778952,0.2845700300367115,0.6739626209811992,0.2634876369292497,1,Anomalous,0.1808656145572199,high_porosity+resin_rich+resin_fragmented
4,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0004_original.png,slice_0004_original.png,320.0,0.32,0.9216589861751152,bottom_0_25,0.0289520525086216,0.2654911558571587,0.6976304372010235,0.276852525533433,1,Anomalous,0.1643456637946632,high_porosity+resin_rich+resin_fragmented
4,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0004_segmentation.png,slice_0004_segmentation.png,320.0,0.32,0.9216589861751152,bottom_0_25,0.0289520525086216,0.2654911558571587,0.6976304372010235,0.276852525533433,1,Anomalous,0.1643456637946632,high_porosity+resin_rich+resin_fragmented
4,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0004_pore_mask.png,slice_0004_pore_mask.png,320.0,0.32,0.9216589861751152,bottom_0_25,0.0289520525086216,0.2654911558571587,0.6976304372010235,0.276852525533433,1,Anomalous,0.1643456637946632,high_porosity+resin_rich+resin_fragmented
4,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0004_resin_mask.png,slice_0004_resin_mask.png,320.0,0.32,0.9216589861751152,bottom_0_25,0.0289520525086216,0.2654911558571587,0.6976304372010235,0.276852525533433,1,Anomalous,0.1643456637946632,high_porosity+resin_rich+resin_fragmented
5,original,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0005_original.png,slice_0005_original.png,400.0,0.4,1.152073732718894,bottom_0_25,0.0255033930359328,0.2544498831905663,0.7127600400489487,0.2857322744764277,1,Anomalous,0.1500860669321205,high_porosity+resin_rich+resin_fragmented
5,segmentation,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0005_segmentation.png,slice_0005_segmentation.png,400.0,0.4,1.152073732718894,bottom_0_25,0.0255033930359328,0.2544498831905663,0.7127600400489487,0.2857322744764277,1,Anomalous,0.1500860669321205,high_porosity+resin_rich+resin_fragmented
5,pore_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0005_pore_mask.png,slice_0005_pore_mask.png,400.0,0.4,1.152073732718894,bottom_0_25,0.0255033930359328,0.2544498831905663,0.7127600400489487,0.2857322744764277,1,Anomalous,0.1500860669321205,high_porosity+resin_rich+resin_fragmented
5,resin_mask,C:\Users\Peter\ai-imaging-portfolio\projects\05_microct_quality_monitoring_powerbi\data\dashboard_exports\slice_images\selected_slices\slice_0005_resin_mask.png,slice_0005_resin_mask.png,400.0,0.4,1.152073732718894,bottom_0_25,0.0255033930359328,0.2544498831905663,0.7127600400489487,0.2857322744764277,1,Anomalous,0.1500860669321205,high_porosity+resin_rich+resin_fragmented
