area,perimeter,equivalent_diameter,eccentricity,solidity,mean_intensity,aspect_ratio,circularity
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
631.0,92.6021850680928,27.916350332966527,0.36612938258997196,0.9792715683138951,189.51436874724706,1.259636669313034,0.9120336324890906
231.21995300290732,20.10917360988432,5.3015840039364805,0.45788480112252117,0.005315104527938996,21.55880217605397,0.6725706816370907,0.10348123083314067
305.0,62.62741699796952,19.706294962377495,0.0,0.9738562091503268,160.02096985583225,0.5428571428571428,0.7175198390879979
495.0,80.76955262170047,25.06158169945181,0.0,0.9744490552026082,174.1579315958411,1.0,0.8656725999836428
609.0,89.94112549695427,27.846056861676377,0.0,0.9787610619469026,189.81937602627258,1.0,0.9564175029984924
754.0,109.25483399593904,30.983679904400564,0.8220427713007663,0.983175780519209,204.39035967702472,1.3478260869565217,0.9872620075129754
1005.0,115.59797974644667,35.77157729900708,0.9188201355282709,0.9870340356564019,219.6636528028933,2.5789473684210527,1.004428870343907
