area,equivalent_diameter,eccentricity,perimeter,solidity
8.0,8.0,8.0,8.0,8.0
582.0,25.173039073659464,0.0,79.94112549695429,0.97998269570943
476.9222757880545,11.076023981394803,0.0,36.73844437873489,0.011060643763853547
69.0,9.373021315815206,0.0,27.31370849898476,0.9601990049751243
277.0,18.698707316217227,0.0,59.21320343559643,0.9767799291120183
437.0,23.58825303088947,0.0,73.94112549695429,0.98065524890004
774.0,31.28544294857107,0.0,100.42640687119285,0.9825991262146607
1513.0,43.89090374080148,0.0,142.22539674441617,1.0
