area,equivalent_diameter,eccentricity,perimeter,solidity
8.0,8.0,8.0,8.0,8.0
627.0,27.26251650336252,0.0,86.47665940288701,0.9835173854117955
358.5430836833181,7.933753458867704,0.0,26.379625507159293,0.007620119697567721
249.0,17.805522925178455,0.0,54.62741699796952,0.9744408945686901
356.0,21.27103983709769,0.0,66.87005768508881,0.9799175288503028
523.0,25.717154946282925,0.0,80.76955262170047,0.9815549711796425
846.0,32.774478712354465,0.0,104.66904755831213,0.9850053257603297
1245.0,39.81435963562993,0.0,128.5685424949238,1.0
