label,eccentricity,area_um2,diameter_um,perimeter_um,centroid_x_um,centroid_y_um,circularity,size_class
1398,0.6963477815738609,14800.0,137.27325035155394,409.70562748477136,9687.027027027027,17557.837837837837,1.0,100-200
1399,0.39736278986885437,37200.0,217.6338922689847,682.842712474619,9895.483870967742,17607.31182795699,1.0,200-400
1400,0.38324227291063045,50400.0,253.3204947386851,784.2640687119285,13938.730158730159,17616.190476190477,1.0,200-400
1401,0.409042025261842,32800.0,204.35815879801166,631.1269837220809,11621.951219512195,17610.975609756097,1.0,200-400
1402,0.8832790580429856,6000.0,87.40387444736633,232.42640687119285,19688.0,17536.0,1.0,<100
1403,0.2446616522307171,88400.0,335.4912454216777,1073.9696961967,6479.366515837104,17754.660633484164,0.9631148398784022,200-400
1404,0.6483510900848072,28800.0,191.49229459268767,631.1269837220809,7013.055555555556,17678.61111111111,0.90859188632409,100-200
1405,0.6945875203623408,3600.0,67.70275002573075,164.85281374238568,5373.333333333334,17622.222222222223,1.0,<100
1406,0.6686588012887018,226000.0,536.4253322785444,2889.3607486307087,8234.58407079646,17874.300884955752,0.34018469115938116,400-800
1407,0.7131795312507127,6000.0,87.40387444736633,233.1370849898476,20589.333333333336,17653.333333333332,1.0,<100
1408,0.36642228757966117,30800.0,198.02974013476614,591.1269837220809,18979.74025974026,17732.727272727272,1.0,100-200
1409,0.7905694150420949,2400.0,55.27906391541368,120.0,4820.0,17670.0,1.0,<100
1410,0.8329617577328111,102400.0,361.081333470564,2076.1017305526643,10167.578125,17892.890625,0.29854689571193804,200-400
1411,0.0,1600.0,45.1351666838205,80.0,16510.0,17690.0,1.0,<100
1412,0.31749713012784503,73200.0,305.2886088189566,1133.9696961967,20063.825136612024,17825.90163934426,0.7153491204688758,200-400
1413,0.4573721880581661,21200.0,164.29448666460308,1046.2741699796952,16985.66037735849,17823.01886792453,0.24336309360186398,100-200
1414,0.6946092135998031,12800.0,127.66152972845846,400.71067811865476,8818.75,17766.25,1.0,100-200
1415,1.0,800.0,31.915382432114615,0.0,4710.0,17740.0,1.0,<100
1416,0.9424916590670945,195200.0,498.5342105937202,4279.066376115481,14888.155737704918,18186.434426229505,0.13396508712959315,400-800
1417,0.0,1600.0,45.1351666838205,80.0,3810.0,17770.0,1.0,<100
1418,0.5056867066491567,95200.0,348.15571898044055,1366.396103067893,5870.588235294117,17928.823529411766,0.6407573298157714,200-400
1419,0.9600043875107246,208800.0,515.6087828389873,3298.355697996826,17656.7816091954,18263.02681992337,0.24118227153673752,400-800
1420,0.5276612583526108,19200.0,156.35280380893437,461.4213562373095,14252.5,17881.666666666668,1.0,100-200
1421,0.17994405570276337,79600.0,318.3549399034338,1157.4011537017761,4391.658291457286,17992.261306532666,0.746715402977139,200-400
1422,0.320410408658159,75200.0,309.43111311580196,1017.4011537017761,4810.63829787234,17985.63829787234,0.9129421382454797,200-400
1423,0.3555576732249115,62400.0,281.8690255978371,887.6955262170047,9057.820512820512,17957.69230769231,0.9950992328343935,200-400
1424,0.8794506071730025,88000.0,334.7313548753602,1858.8225099390854,9546.636363636364,18197.090909090908,0.3200491588095873,200-400
1425,0.5250079744061025,87200.0,333.2063749403756,1173.9696961967,11788.80733944954,18043.211009174312,0.7950831978924822,200-400
1426,0.5785323938879962,10800.0,117.26460285670078,516.5685424949238,18246.666666666668,17938.51851851852,0.5086015843720542,100-200
1427,0.4077100742924739,10000.0,112.83791670955125,524.8528137423857,19288.0,17949.6,0.45617849115915554,100-200
1428,0.9082834477205679,36000.0,214.09489393833255,852.5483399593904,12939.555555555555,18051.555555555555,0.622406814006903,200-400
1429,0.8977236713732909,9200.0,108.23032759612019,346.2741699796952,7068.695652173912,17960.869565217392,0.9641786209215559,100-200
1430,0.7551046680660528,30000.0,195.44100476116796,675.9797974644666,10680.0,18040.266666666666,0.8250184966093892,100-200
1431,0.22831524632129882,96400.0,350.3431062722223,1109.1168824543142,15839.502074688797,18104.48132780083,0.9847642318949802,200-400
1432,0.48795003647426666,2400.0,55.27906391541368,128.2842712474619,19483.333333333332,17946.666666666668,1.0,<100
1433,0.8183199639019345,4800.0,78.17640190446718,201.4213562373095,19838.333333333332,17956.666666666668,1.0,<100
1434,0.855526301747246,12800.0,127.66152972845846,397.9898987322333,7267.5,17983.75,1.0,100-200
1435,0.30977305630405394,75600.0,310.2529767495846,972.5483399593904,13499.576719576718,18090.47619047619,1.0,200-400
1436,0.2235306981613065,56400.0,267.9752046795807,944.9747468305833,6729.50354609929,18100.709219858156,0.7936857126773269,200-400
1437,0.7584691145965126,7600.0,98.3698151873187,273.1370849898476,17276.84210526316,17990.526315789473,1.0,<100
1438,0.9446475532742367,65200.0,288.1236163814633,2627.817459305202,13779.631901840492,18339.877300613498,0.1186498168590269,200-400
1439,0.5592562860188458,62000.0,280.96414677602564,915.9797974644665,18492.387096774193,18096.25806451613,0.9286023176672293,200-400
1440,0.9325316965091067,3200.0,63.83076486422923,168.2842712474619,4040.0,18030.0,1.0,<100
1441,0.8119014221067348,59600.0,275.472461175733,925.685424949238,7571.812080536913,18178.523489932886,0.8740359022476678,200-400
1442,0.3909718699726324,36800.0,216.46065519224038,706.2741699796952,19947.391304347824,18112.391304347824,0.9270668157755043,200-400
1443,0.852082709613561,37200.0,217.6338922689847,732.5483399593904,9287.741935483871,18170.967741935485,0.8711244971757589,200-400
1444,0.48067592102042955,59600.0,275.472461175733,949.1168824543144,18828.859060402687,18163.221476510065,0.831412839007221,200-400
1445,0.816496580927726,1200.0,39.08820095223359,68.2842712474619,17986.666666666668,18066.666666666668,1.0,<100
1446,0.0,400.0,22.56758334191025,0.0,6080.0,18100.0,1.0,<100
1447,0.3629642071453431,69600.0,297.6868695686246,977.4011537017761,8636.781609195403,18241.149425287356,0.9155317480131638,200-400
1448,0.8825547107470045,55200.0,265.1090773047596,1122.2539674441618,17123.91304347826,18196.95652173913,0.5507653918624297,200-400
1449,0.830708276629804,5200.0,81.36857890256438,221.4213562373095,20152.30769230769,18136.923076923078,1.0,<100
1450,0.5240357902256365,8400.0,103.41765891652821,432.42640687119285,7830.476190476191,18172.38095238095,0.56450102651442,100-200
1451,0.5870304900724961,10400.0,115.07254783503184,396.5685424949238,4981.538461538461,18198.46153846154,0.8310108249010058,100-200
1452,0.41285130013872806,40800.0,227.92141940852034,699.4112549695427,18166.470588235294,18239.80392156863,1.0,200-400
1453,0.853416480884449,108800.0,372.19411933450226,1671.9595949289333,19255.0,18351.176470588234,0.48908822091625137,200-400
1454,0.6292889820590859,5600.0,84.44016491289504,221.4213562373095,19395.714285714286,18167.14285714286,1.0,<100
1455,0.562857463384905,21200.0,164.29448666460308,506.2741699796952,12483.01886792453,18301.132075471698,1.0,100-200
1456,0.0,1600.0,45.1351666838205,80.0,15170.0,18270.0,1.0,<100
1457,0.3306231983991573,68800.0,295.9710808132768,949.1168824543142,16150.581395348838,18412.674418604653,0.9597517336190742,200-400
1458,0.8387961937047304,41200.0,229.03595622322865,784.2640687119285,9074.95145631068,18429.90291262136,0.8417486795444027,200-400
1459,0.6393472697630928,41600.0,230.14509567006368,779.4112549695428,11703.26923076923,18439.23076923077,0.8605375959237304,200-400
1460,0.7012677826044948,54000.0,262.21162334209896,835.9797974644666,12789.037037037036,18435.555555555555,0.9709839679944571,200-400
1461,0.7691794794369043,56400.0,267.9752046795807,1033.9696961967,15692.056737588653,18505.673758865247,0.6629386612021558,200-400
1462,0.5844002186532012,18000.0,151.3879513212096,466.2741699796952,18487.555555555555,18406.222222222223,1.0,100-200
1463,0.27525299178638846,131600.0,409.33888660515436,1418.8225099390856,6668.4498480243155,18547.659574468085,0.8215038691470181,400-800
1464,0.32686269010946895,64000.0,285.4598585844434,892.5483399593904,8230.75,18485.75,1.0,200-400
1465,0.6194406480292847,52800.0,259.281792577143,891.8376618407356,17302.575757575756,18494.242424242424,0.8342038112611876,200-400
1466,0.9032986777966754,205200.0,511.14455350678963,2279.655121145938,7280.155945419103,18645.730994152047,0.49619104430029526,400-800
