slice_id,z_um,pore_fraction,resin_fraction,matrix_fraction,assigned_fraction,mean_intensity,std_intensity,mean_intensity_pores,mean_intensity_resin,mean_intensity_matrix,pore_object_count,mean_pore_area_um2,median_pore_area_um2,mean_pore_equivalent_diameter_um,median_pore_equivalent_diameter_um,resin_object_count,mean_resin_area_um2,median_resin_area_um2,mean_resin_equivalent_diameter_um,median_resin_equivalent_diameter_um,heterogeneity_index
11,880.0,0.009428190010012237,0.23384136166425631,0.7522249415952831,0.9954944932695516,176.81596951830014,33.279083001180325,69.05604719764011,128.12702188392007,193.43930935039006,150,14464.0,6400.0,119.9212015956211,90.270333367641,327,164560.24464831804,51200.0,357.70784160275457,255.32305945691692,0.3110608768070354
12,960.0,0.00817666036266548,0.23322950272555346,0.7546445655801535,0.9960507286683724,177.7532539770831,33.25836155861221,71.10204081632654,128.09420462675888,194.38722635807474,135,13937.777777777777,6400.0,118.38524063918477,90.270333367641,300,178901.33333333334,96000.0,392.75380867543697,349.61549778946534,0.31264761547273173
13,1040.0,0.007703860273667817,0.23267326732673269,0.7556179775280899,0.9959951051284904,178.54630659695184,33.13257530636876,74.54151624548736,128.71360267750418,195.07769884795172,128,13850.0,6400.0,120.51741597181729,90.270333367641,302,177292.71523178808,96000.0,391.80340649388546,349.61549778946534,0.31330814275084423
14,1120.0,0.006285460006674824,0.22747246634775836,0.7623206140838803,0.9960785404383135,179.22157637112025,33.043280317685884,73.15929203539822,128.37498471695807,195.4233126596133,105,13775.238095238095,6400.0,119.13844526191934,90.270333367641,313,167238.33865814697,96000.0,383.84066468499213,349.61549778946534,0.31738084152629187
15,1200.0,0.006869507175436645,0.22254978306819445,0.7663533207253309,0.9957726109689621,179.87192679942152,33.02451296427758,74.09311740890688,128.45213696575857,195.92407911449828,122,12957.377049180328,6400.0,116.68358087297437,90.270333367641,267,191808.23970037454,115200.0,415.6274325603294,382.9845891853754,0.319558016297838
16,1280.0,0.005896095227500278,0.21929580598509288,0.7708032039158972,0.9959951051284904,180.56157525864947,32.991155798122946,71.85377358490567,128.24629042485734,196.42861266462205,87,15595.402298850575,6400.0,125.69319044148345,90.270333367641,277,182180.50541516245,108800.0,400.45789125666374,372.19411933450226,0.32228054228952513
17,1360.0,0.004338636110802091,0.2166536878406942,0.7753087106463455,0.9963010345978418,181.31176994103905,32.851661234580625,73.30128205128206,127.95840821566111,196.9446138393658,79,12637.974683544304,6400.0,115.70071482449158,90.270333367641,271,183970.47970479704,102400.0,407.1691248381948,361.081333470564,0.3251611517602363
18,1440.0,0.0036711536322171544,0.21554121704305262,0.7764489932139281,0.9956613638891979,182.06299365891644,33.044745063457405,74.10606060606061,127.88245161290322,197.79651121140483,67,12608.955223880597,6400.0,117.36919988773455,90.270333367641,259,191505.7915057915,121600.0,414.99957718953794,393.4792607492748,0.32603545248386806
19,1520.0,0.004283012570920014,0.20920013349649572,0.7825675826009567,0.9960507286683724,182.7112303927022,33.016545837876784,69.7012987012987,127.94801914384472,198.152178548582,65,15163.076923076924,6400.0,124.0152122042615,90.270333367641,255,188787.45098039217,96000.0,405.0149701343147,349.61549778946534,0.32938800661020884
20,1600.0,0.0037824007119813103,0.21009011013460896,0.78131605295361,0.9951885638002003,183.21885081766604,33.17075855358513,70.11029411764706,128.17474185861795,198.7909799594205,59,14752.542372881357,6400.0,123.46182644873667,90.270333367641,259,186662.54826254825,121600.0,410.7728628453652,393.4792607492748,0.3288735875149994
